INDEX,org_dataA, org_dataB 
1501, 131, 155 
1502, 123, 152 
1503, 117, 147 
1504, 113, 144 
1505, 109, 141 
1506, 103, 137 
1507, 95, 131 
1508, 88, 132 
1509, 86, 133 
1510, 90, 123 
1511, 83, 119 
1512, 70, 120 
1513, 63, 121 
1514, 63, 118 
1515, 62, 117 
1516, 69, 113 
1517, 78, 114 
1518, 91, 120 
1519, 99, 127 
1520, 108, 132 
1521, 117, 132 
1522, 121, 123 
1523, 116, 113 
1524, 105, 111 
1525, 98, 106 
1526, 94, 98 
1527, 88, 90 
1528, 84, 82 
1529, 74, 73 
1530, 66, 72 
1531, 62, 69 
1532, 58, 66 
1533, 55, 61 
1534, 53, 56 
1536, 159, 158 
1537, 159, 156 
1538, 157, 154 
1539, 155, 155 
1540, 157, 157 
1541, 156, 159 
1542, 155, 158 
1543, 156, 157 
1544, 156, 158 
1545, 157, 158 
1546, 158, 158 
1547, 158, 158 
1548, 159, 157 
1549, 159, 158 
1550, 159, 159 
1551, 160, 160 
1552, 160, 162 
1553, 161, 162 
1554, 162, 162 
1555, 161, 164 
1556, 161, 166 
1557, 162, 168 
1558, 163, 169 
1559, 165, 170 
1560, 168, 171 
1561, 170, 168 
1562, 169, 166 
1563, 169, 162 
1564, 168, 158 
1565, 164, 155 
1566, 161, 151 
1567, 158, 148 
1568, 155, 143 
1569, 150, 134 
1570, 146, 125 
1571, 141, 117 
1572, 133, 103 
1573, 122, 90 
1574, 112, 82 
1575, 100, 81 
1576, 91, 82 
1577, 82, 85 
1578, 81, 88 
1579, 86, 89 
1580, 88, 89 
1581, 89, 90 
1582, 93, 91 
1583, 94, 92 
1584, 92, 91 
1585, 94, 90 
1586, 91, 93 
1587, 93, 93 
1588, 93, 94 
1589, 93, 90 
1590, 91, 93 
1591, 92, 92 
1592, 92, 89 
1593, 87, 90 
1594, 88, 90 
1595, 89, 93 
1596, 92, 95 
1597, 93, 97 
1598, 94, 96 
1599, 96, 96 
1600, 98, 98 
1601, 100, 98 
1602, 100, 100 
1603, 100, 100 
1604, 100, 100 
1605, 99, 99 
1606, 100, 99 
1607, 99, 100 
1608, 99, 99 
1609, 97, 99 
1610, 98, 98 
1611, 97, 97 
1612, 97, 98 
1613, 97, 97 
1614, 97, 96 
1615, 96, 95 
1616, 94, 94 
1617, 96, 94 
1618, 96, 96 
1619, 96, 96 
1620, 96, 95 
1621, 95, 98 
1622, 99, 99 
1623, 98, 100 
1624, 97, 100 
1625, 98, 99 
1626, 99, 98 
1627, 99, 96 
1628, 98, 96 
1629, 98, 98 
1630, 98, 100 
1631, 99, 101 
1632, 104, 99 
1633, 104, 100 
1634, 104, 101 
1635, 102, 100 
1636, 101, 100 
1637, 104, 101 
1638, 104, 102 
1639, 103, 101 
1640, 103, 103 
1641, 103, 101 
1642, 102, 100 
1643, 103, 99 
1644, 104, 101 
1645, 104, 100 
1646, 102, 101 
1647, 101, 101 
1648, 103, 101 
1649, 102, 101 
1650, 102, 100 
1651, 100, 100 
1652, 100, 99 
1653, 100, 98 
1654, 100, 97 
1655, 100, 96 
1656, 99, 97 
1657, 99, 99 
1658, 99, 100 
1659, 100, 99 
1660, 101, 101 
1661, 101, 101 
1662, 102, 101 
1663, 104, 100 
1664, 100, 99 
1665, 99, 94 
1666, 95, 92 
1667, 93, 92 
1668, 93, 93 
1669, 95, 92 
1670, 96, 91 
1671, 97, 91 
1672, 96, 91 
1673, 96, 91 
1674, 95, 90 
1675, 93, 89 
1676, 92, 86 
1677, 90, 83 
1678, 86, 81 
1679, 83, 81 
1680, 84, 81 
1681, 84, 80 
1682, 82, 79 
1683, 82, 78 
1684, 79, 74 
1685, 75, 71 
1686, 72, 72 
1687, 75, 72 
1688, 76, 72 
1689, 74, 71 
1690, 76, 70 
1691, 73, 72 
1692, 73, 73 
1693, 76, 70 
1694, 74, 70 
1695, 74, 72 
1696, 74, 73 
1697, 76, 73 
1698, 79, 72 
1699, 75, 73 
1700, 76, 74 
1701, 79, 74 
1702, 79, 73 
1703, 75, 73 
1704, 76, 69 
1705, 74, 69 
1706, 70, 68 
1707, 69, 67 
1708, 71, 68 
1709, 69, 67 
1710, 68, 64 
1711, 67, 64 
1712, 67, 63 
1713, 65, 64 
1714, 65, 62 
1715, 62, 58 
1716, 59, 55 
1717, 57, 54 
1718, 56, 48 
1719, 51, 49 
1720, 51, 47 
1721, 47, 50 
1722, 49, 51 
1723, 50, 48 
1724, 49, 51 
1725, 49, 49 
1726, 48, 51 
1727, 46, 49 
1728, 43, 43 
1729, 44, 41 
1730, 43, 42 
1731, 41, 42 
1732, 46, 47 
1733, 52, 50 
1734, 54, 55 
1735, 64, 67 
1736, 78, 82 
1737, 93, 99 
1738, 111, 114 
1739, 127, 128 
1740, 139, 139 
1741, 148, 144 
1742, 152, 153 
1743, 156, 161 
1744, 161, 165 
1745, 164, 167 
1746, 164, 170 
1747, 166, 169 
1748, 167, 172 
1749, 167, 173 
1750, 165, 170 
1751, 160, 167 
1752, 157, 168 
1753, 157, 170 
1754, 158, 171 
1755, 157, 168 
1756, 154, 167 
1757, 153, 168 
1758, 155, 165 
1759, 152, 163 
1760, 147, 159 
1761, 144, 159 
1762, 141, 158 
1763, 137, 156 
1764, 131, 154 
1765, 132, 152 
1766, 133, 152 
1767, 123, 159 
1768, 119, 158 
1769, 120, 156 
1770, 121, 156 
1771, 118, 155 
1772, 117, 150 
1773, 113, 145 
1774, 114, 145 
1775, 120, 149 
1776, 127, 150 
1777, 132, 148 
1778, 132, 143 
1779, 123, 136 
1780, 113, 132 
1781, 111, 127 
1782, 106, 121 
1783, 98, 116 
1784, 90, 112 
1785, 82, 108 
1786, 73, 112 
1787, 72, 116 
1788, 69, 112 
1789, 66, 101 
1790, 61, 95 
1792, 158, 157 
1793, 158, 156 
1794, 156, 155 
1795, 154, 155 
1796, 155, 157 
1797, 157, 158 
1798, 159, 157 
1799, 158, 155 
1800, 157, 158 
1801, 158, 159 
1802, 158, 159 
1803, 158, 159 
1804, 158, 158 
1805, 157, 159 
1806, 158, 160 
1807, 159, 161 
1808, 160, 161 
1809, 162, 163 
1810, 162, 164 
1811, 162, 166 
1812, 164, 169 
1813, 166, 171 
1814, 168, 169 
1815, 169, 170 
1816, 170, 168 
1817, 171, 164 
1818, 168, 160 
1819, 166, 156 
1820, 162, 152 
1821, 158, 150 
1822, 155, 143 
1823, 151, 137 
1824, 148, 130 
1825, 143, 119 
1826, 134, 104 
1827, 125, 93 
1828, 117, 84 
1829, 103, 85 
1830, 90, 84 
1831, 82, 83 
1832, 81, 84 
1833, 82, 87 
1834, 85, 91 
1835, 88, 90 
1836, 89, 90 
1837, 89, 90 
1838, 90, 90 
1839, 91, 91 
1840, 92, 92 
1841, 91, 93 
1842, 90, 91 
1843, 93, 91 
1844, 93, 93 
1845, 94, 91 
1846, 90, 92 
1847, 93, 90 
1848, 92, 86 
1849, 89, 92 
1850, 90, 91 
1851, 90, 93 
1852, 93, 96 
1853, 95, 95 
1854, 97, 96 
1855, 96, 97 
1856, 96, 99 
1857, 98, 98 
1858, 98, 99 
1859, 100, 100 
1860, 100, 100 
1861, 100, 101 
1862, 99, 102 
1863, 99, 101 
1864, 100, 100 
1865, 99, 100 
1866, 99, 97 
1867, 98, 98 
1868, 97, 99 
1869, 98, 97 
1870, 97, 97 
1871, 96, 95 
1872, 95, 95 
1873, 94, 93 
1874, 94, 94 
1875, 96, 97 
1876, 96, 98 
1877, 95, 98 
1878, 98, 99 
1879, 99, 101 
1880, 100, 102 
1881, 100, 100 
1882, 99, 101 
1883, 98, 100 
1884, 96, 98 
1885, 96, 98 
1886, 98, 100 
1887, 100, 100 
1888, 101, 100 
1889, 99, 101 
1890, 100, 101 
1891, 101, 101 
1892, 100, 99 
1893, 100, 98 
1894, 101, 100 
1895, 102, 99 
1896, 101, 101 
1897, 103, 100 
1898, 101, 100 
1899, 100, 99 
1900, 99, 99 
1901, 101, 99 
1902, 100, 101 
1903, 101, 99 
1904, 101, 100 
1905, 101, 100 
1906, 101, 99 
1907, 100, 97 
1908, 100, 95 
1909, 99, 98 
1910, 98, 98 
1911, 97, 96 
1912, 96, 96 
1913, 97, 99 
1914, 99, 101 
1915, 100, 100 
1916, 99, 101 
1917, 101, 100 
1918, 101, 100 
1919, 101, 100 
1920, 100, 97 
1921, 99, 94 
1922, 94, 92 
1923, 92, 90 
1924, 92, 89 
1925, 93, 90 
1926, 92, 91 
1927, 91, 91 
1928, 91, 91 
1929, 91, 90 
1930, 91, 87 
1931, 90, 85 
1932, 89, 84 
1933, 86, 83 
1934, 83, 82 
1935, 81, 80 
1936, 81, 77 
1937, 81, 76 
1938, 80, 75 
1939, 79, 74 
1940, 78, 73 
1941, 74, 70 
1942, 71, 68 
1943, 72, 69 
1944, 72, 67 
1945, 72, 66 
1946, 71, 66 
1947, 70, 67 
1948, 72, 65 
1949, 73, 63 
1950, 70, 67 
1951, 70, 67 
1952, 72, 67 
1953, 73, 68 
1954, 73, 69 
1955, 72, 67 
1956, 73, 69 
1957, 74, 71 
1958, 74, 70 
1959, 73, 67 
1960, 73, 65 
1961, 69, 66 
1962, 69, 64 
1963, 68, 65 
1964, 67, 66 
1965, 68, 63 
1966, 67, 62 
1967, 64, 63 
1968, 64, 60 
1969, 63, 60 
1970, 64, 57 
1971, 62, 55 
1972, 58, 55 
1973, 55, 54 
1974, 54, 51 
1975, 48, 49 
1976, 49, 53 
1977, 47, 59 
1978, 50, 59 
1979, 51, 62 
1980, 48, 64 
1981, 51, 57 
1982, 49, 52 
1983, 51, 50 
1984, 49, 45 
1985, 43, 44 
1986, 41, 43 
1987, 42, 40 
1988, 42, 44 
1989, 47, 49 
1990, 50, 56 
1991, 55, 65 
1992, 67, 77 
1993, 82, 90 
1994, 99, 102 
1995, 114, 117 
1996, 128, 128 
1997, 139, 137 
1998, 144, 152 
1999, 153, 161 
2000, 161, 163 
2001, 165, 167 
2002, 167, 170 
2003, 170, 169 
2004, 169, 171 
2005, 172, 173 
2006, 173, 172 
2007, 170, 171 
2008, 167, 173 
2009, 168, 174 
2010, 170, 176 
2011, 171, 173 
2012, 168, 172 
2013, 167, 173 
2014, 168, 174 
2015, 165, 172 
2016, 163, 170 
2017, 159, 170 
2018, 159, 169 
2019, 158, 166 
2020, 156, 164 
2021, 154, 162 
2022, 152, 168 
2023, 152, 173 
2024, 159, 170 
2025, 158, 170 
2026, 156, 169 
2027, 156, 171 
2028, 155, 172 
2029, 150, 169 
2030, 145, 167 
2031, 145, 168 
2032, 149, 170 
2033, 150, 169 
2034, 148, 165 
2035, 143, 159 
2036, 136, 156 
2037, 132, 153 
2038, 127, 148 
2039, 121, 146 
2040, 116, 148 
2041, 112, 153 
2042, 108, 162 
2043, 112, 172 
2044, 116, 174 
2045, 112, 169 
2046, 101, 163 
2048, 157, 160 
2049, 157, 157 
2050, 156, 155 
2051, 155, 156 
2052, 155, 156 
2053, 157, 156 
2054, 158, 156 
2055, 157, 157 
2056, 155, 158 
2057, 158, 158 
2058, 159, 157 
2059, 159, 157 
2060, 159, 159 
2061, 158, 159 
2062, 159, 160 
2063, 160, 161 
2064, 161, 162 
2065, 161, 164 
2066, 163, 166 
2067, 164, 168 
2068, 166, 170 
2069, 169, 169 
2070, 171, 163 
2071, 169, 162 
2072, 170, 160 
2073, 168, 156 
2074, 164, 155 
2075, 160, 150 
2076, 156, 144 
2077, 152, 138 
2078, 150, 128 
2079, 143, 118 
2080, 137, 109 
2081, 130, 95 
2082, 119, 82 
2083, 104, 79 
2084, 93, 78 
2085, 84, 83 
2086, 85, 86 
2087, 84, 84 
2088, 83, 84 
2089, 84, 86 
2090, 87, 89 
2091, 91, 87 
2092, 90, 87 
2093, 90, 87 
2094, 90, 88 
2095, 90, 88 
2096, 91, 90 
2097, 92, 89 
2098, 93, 90 
2099, 91, 91 
2100, 91, 90 
2101, 93, 89 
2102, 91, 88 
2103, 92, 89 
2104, 90, 86 
2105, 86, 88 
2106, 92, 88 
2107, 91, 91 
2108, 93, 91 
2109, 96, 92 
2110, 95, 96 
2111, 96, 97 
2112, 97, 97 
2113, 99, 96 
2114, 98, 98 
2115, 99, 98 
2116, 100, 98 
2117, 100, 96 
2118, 101, 99 
2119, 102, 99 
2120, 101, 98 
2121, 100, 99 
2122, 100, 97 
2123, 97, 98 
2124, 98, 99 
2125, 99, 97 
2126, 97, 96 
2127, 97, 96 
2128, 95, 96 
2129, 95, 95 
2130, 93, 95 
2131, 94, 97 
2132, 97, 99 
2133, 98, 100 
2134, 98, 100 
2135, 99, 98 
2136, 101, 103 
2137, 102, 103 
2138, 100, 102 
2139, 101, 106 
2140, 100, 104 
2141, 98, 102 
2142, 98, 101 
2143, 100, 100 
2144, 100, 100 
2145, 100, 102 
2146, 101, 102 
2147, 101, 100 
2148, 101, 99 
2149, 99, 99 
2150, 98, 100 
2151, 100, 100 
2152, 99, 98 
2153, 101, 98 
2154, 100, 99 
2155, 100, 98 
2156, 99, 98 
2157, 99, 98 
2158, 99, 101 
2159, 101, 99 
2160, 99, 98 
2161, 100, 99 
2162, 100, 97 
2163, 99, 95 
2164, 97, 94 
2165, 95, 97 
2166, 98, 99 
2167, 98, 98 
2168, 96, 97 
2169, 96, 98 
2170, 99, 98 
2171, 101, 99 
2172, 100, 99 
2173, 101, 99 
2174, 100, 97 
2175, 100, 95 
2176, 100, 96 
2177, 97, 93 
2178, 94, 89 
2179, 92, 86 
2180, 90, 85 
2181, 89, 88 
2182, 90, 88 
2183, 91, 89 
2184, 91, 89 
2185, 91, 85 
2186, 90, 85 
2187, 87, 85 
2188, 85, 83 
2189, 84, 80 
2190, 83, 79 
2191, 82, 77 
2192, 80, 75 
2193, 77, 73 
2194, 76, 71 
2195, 75, 71 
2196, 74, 71 
2197, 73, 68 
2198, 70, 68 
2199, 68, 67 
2200, 69, 66 
2201, 67, 65 
2202, 66, 62 
2203, 66, 61 
2204, 67, 60 
2205, 65, 59 
2206, 63, 62 
2207, 67, 64 
2208, 67, 64 
2209, 67, 66 
2210, 68, 70 
2211, 69, 66 
2212, 67, 69 
2213, 69, 69 
2214, 71, 63 
2215, 70, 61 
2216, 67, 63 
2217, 65, 64 
2218, 66, 63 
2219, 64, 64 
2220, 65, 62 
2221, 66, 61 
2222, 63, 62 
2223, 62, 64 
2224, 63, 64 
2225, 60, 62 
2226, 60, 59 
2227, 57, 59 
2228, 55, 59 
2229, 55, 60 
2230, 54, 65 
2231, 51, 74 
2232, 49, 81 
2233, 53, 87 
2234, 59, 85 
2235, 59, 87 
2236, 62, 82 
2237, 64, 73 
2238, 57, 65 
2239, 52, 59 
2240, 50, 59 
2241, 45, 57 
2242, 44, 56 
2243, 43, 53 
2244, 40, 52 
2245, 44, 59 
2246, 49, 63 
2247, 56, 71 
2248, 65, 78 
2249, 77, 87 
2250, 90, 95 
2251, 102, 103 
2252, 117, 116 
2253, 128, 132 
2254, 137, 143 
2255, 152, 148 
2256, 161, 151 
2257, 163, 155 
2258, 167, 160 
2259, 170, 163 
2260, 169, 167 
2261, 171, 166 
2262, 173, 165 
2263, 172, 168 
2264, 171, 168 
2265, 173, 168 
2266, 174, 170 
2267, 176, 168 
2268, 173, 169 
2269, 172, 170 
2270, 173, 172 
2271, 174, 173 
2272, 172, 171 
2273, 170, 169 
2274, 170, 170 
2275, 169, 169 
2276, 166, 164 
2277, 164, 166 
2278, 162, 174 
2279, 168, 175 
2280, 173, 176 
2281, 170, 176 
2282, 170, 178 
2283, 169, 179 
2284, 171, 180 
2285, 172, 181 
2286, 169, 179 
2287, 167, 178 
2288, 168, 178 
2289, 170, 177 
2290, 169, 173 
2291, 165, 171 
2292, 159, 172 
2293, 156, 170 
2294, 153, 166 
2295, 148, 167 
2296, 146, 174 
2297, 148, 188 
2298, 153, 196 
2299, 162, 197 
2300, 172, 196 
2301, 174, 196 
2302, 169, 195 
2304, 160, 156 
2305, 160, 154 
2306, 157, 154 
2307, 155, 156 
2308, 156, 156 
2309, 156, 156 
2310, 156, 155 
2311, 156, 156 
2312, 157, 155 
2313, 158, 155 
2314, 158, 157 
2315, 157, 157 
2316, 157, 157 
2317, 159, 159 
2318, 159, 160 
2319, 160, 161 
2320, 161, 164 
2321, 162, 167 
2322, 164, 168 
2323, 166, 169 
2324, 168, 167 
2325, 170, 163 
2326, 169, 159 
2327, 163, 157 
2328, 162, 154 
2329, 160, 150 
2330, 156, 145 
2331, 155, 140 
2332, 150, 133 
2333, 144, 123 
2334, 138, 112 
2335, 128, 100 
2336, 118, 89 
2337, 109, 78 
2338, 95, 75 
2339, 82, 75 
2340, 79, 78 
2341, 78, 79 
2342, 83, 82 
2343, 86, 85 
2344, 84, 83 
2345, 84, 86 
2346, 86, 84 
2347, 89, 84 
2348, 87, 87 
2349, 87, 88 
2350, 87, 85 
2351, 88, 85 
2352, 88, 86 
2353, 90, 86 
2354, 89, 87 
2355, 90, 88 
2356, 91, 90 
2357, 90, 88 
2358, 89, 87 
2359, 88, 84 
2360, 89, 84 
2361, 86, 84 
2362, 88, 85 
2363, 88, 88 
2364, 91, 90 
2365, 91, 89 
2366, 92, 93 
2367, 96, 98 
2368, 97, 96 
2369, 97, 96 
2370, 96, 95 
2371, 98, 97 
2372, 98, 98 
2373, 98, 97 
2374, 96, 97 
2375, 99, 99 
2376, 99, 99 
2377, 98, 101 
2378, 99, 99 
2379, 97, 97 
2380, 98, 96 
2381, 99, 96 
2382, 97, 97 
2383, 96, 97 
2384, 96, 96 
2385, 96, 95 
2386, 95, 96 
2387, 95, 100 
2388, 97, 103 
2389, 99, 105 
2390, 100, 103 
2391, 100, 101 
2392, 98, 104 
2393, 103, 107 
2394, 103, 107 
2395, 102, 107 
2396, 106, 106 
2397, 104, 106 
2398, 102, 103 
2399, 101, 102 
2400, 100, 102 
2401, 100, 102 
2402, 102, 101 
2403, 102, 102 
2404, 100, 101 
2405, 99, 98 
2406, 99, 97 
2407, 100, 97 
2408, 100, 96 
2409, 98, 95 
2410, 98, 95 
2411, 99, 93 
2412, 98, 93 
2413, 98, 95 
2414, 98, 97 
2415, 101, 97 
2416, 99, 96 
2417, 98, 95 
2418, 99, 93 
2419, 97, 93 
2420, 95, 93 
2421, 94, 93 
2422, 97, 95 
2423, 99, 95 
2424, 98, 94 
2425, 97, 95 
2426, 98, 95 
2427, 98, 95 
2428, 99, 96 
2429, 99, 97 
2430, 99, 92 
2431, 97, 92 
2432, 95, 91 
2433, 96, 87 
2434, 93, 85 
2435, 89, 83 
2436, 86, 83 
2437, 85, 83 
2438, 88, 81 
2439, 88, 82 
2440, 89, 83 
2441, 89, 81 
2442, 85, 80 
2443, 85, 80 
2444, 85, 78 
2445, 83, 73 
2446, 80, 71 
2447, 79, 69 
2448, 77, 68 
2449, 75, 68 
2450, 73, 69 
2451, 71, 66 
2452, 71, 66 
2453, 71, 64 
2454, 68, 62 
2455, 68, 61 
2456, 67, 60 
2457, 66, 60 
2458, 65, 57 
2459, 62, 53 
2460, 61, 53 
2461, 60, 54 
2462, 59, 57 
2463, 62, 61 
2464, 64, 62 
2465, 64, 66 
2466, 66, 69 
2467, 70, 71 
2468, 66, 72 
2469, 69, 67 
2470, 69, 62 
2471, 63, 62 
2472, 61, 63 
2473, 63, 67 
2474, 64, 68 
2475, 63, 68 
2476, 64, 65 
2477, 62, 65 
2478, 61, 69 
2479, 62, 70 
2480, 64, 74 
2481, 64, 75 
2482, 62, 76 
2483, 59, 74 
2484, 59, 76 
2485, 59, 80 
2486, 60, 89 
2487, 65, 100 
2488, 74, 102 
2489, 81, 102 
2490, 87, 103 
2491, 85, 100 
2492, 87, 90 
2493, 82, 88 
2494, 73, 83 
2495, 65, 79 
2496, 59, 75 
2497, 59, 74 
2498, 57, 70 
2499, 56, 64 
2500, 53, 64 
2501, 52, 65 
2502, 59, 60 
2503, 63, 62 
2504, 71, 69 
2505, 78, 78 
2506, 87, 82 
2507, 95, 86 
2508, 103, 96 
2509, 116, 110 
2510, 132, 122 
2511, 143, 129 
2512, 148, 135 
2513, 151, 139 
2514, 155, 146 
2515, 160, 150 
2516, 163, 154 
2517, 167, 154 
2518, 166, 149 
2519, 165, 152 
2520, 168, 156 
2521, 168, 155 
2522, 168, 155 
2523, 170, 156 
2524, 168, 158 
2525, 169, 159 
2526, 170, 165 
2527, 172, 164 
2528, 173, 162 
2529, 171, 162 
2530, 169, 164 
2531, 170, 164 
2532, 169, 161 
2533, 164, 163 
2534, 166, 170 
2535, 174, 173 
2536, 175, 175 
2537, 176, 176 
2538, 176, 178 
2539, 178, 180 
2540, 179, 183 
2541, 180, 185 
2542, 181, 183 
2543, 179, 183 
2544, 178, 182 
2545, 178, 179 
2546, 177, 177 
2547, 173, 177 
2548, 171, 178 
2549, 172, 176 
2550, 170, 174 
2551, 166, 177 
2552, 167, 188 
2553, 174, 200 
2554, 188, 203 
2555, 196, 201 
2556, 197, 198 
2557, 196, 198 
2558, 196, 198 
2560, 156, 155 
2561, 156, 154 
2562, 154, 153 
2563, 154, 154 
2564, 156, 155 
2565, 156, 155 
2566, 156, 154 
2567, 155, 155 
2568, 156, 156 
2569, 155, 155 
2570, 155, 156 
2571, 157, 157 
2572, 157, 157 
2573, 157, 159 
2574, 159, 163 
2575, 160, 164 
2576, 161, 166 
2577, 164, 168 
2578, 167, 167 
2579, 168, 166 
2580, 169, 162 
2581, 167, 158 
2582, 163, 155 
2583, 159, 153 
2584, 157, 148 
2585, 154, 144 
2586, 150, 139 
2587, 145, 132 
2588, 140, 122 
2589, 133, 111 
2590, 123, 99 
2591, 112, 88 
2592, 100, 80 
2593, 89, 77 
2594, 78, 81 
2595, 75, 84 
2596, 75, 85 
2597, 78, 84 
2598, 79, 84 
2599, 82, 86 
2600, 85, 87 
2601, 83, 89 
2602, 86, 90 
2603, 84, 89 
2604, 84, 88 
2605, 87, 87 
2606, 88, 87 
2607, 85, 88 
2608, 85, 88 
2609, 86, 88 
2610, 86, 91 
2611, 87, 93 
2612, 88, 92 
2613, 90, 88 
2614, 88, 88 
2615, 87, 86 
2616, 84, 85 
2617, 84, 85 
2618, 84, 85 
2619, 85, 86 
2620, 88, 88 
2621, 90, 87 
2622, 89, 90 
2623, 93, 95 
2624, 98, 94 
2625, 96, 93 
2626, 96, 95 
2627, 95, 96 
2628, 97, 99 
2629, 98, 99 
2630, 97, 99 
2631, 97, 99 
2632, 99, 101 
2633, 99, 101 
2634, 101, 99 
2635, 99, 96 
2636, 97, 97 
2637, 96, 98 
2638, 96, 100 
2639, 97, 99 
2640, 97, 97 
2641, 96, 97 
2642, 95, 100 
2643, 96, 101 
2644, 100, 106 
2645, 103, 106 
2646, 105, 105 
2647, 103, 104 
2648, 101, 107 
2649, 104, 109 
2650, 107, 110 
2651, 107, 109 
2652, 107, 109 
2653, 106, 109 
2654, 106, 107 
2655, 103, 106 
2656, 102, 105 
2657, 102, 106 
2658, 102, 103 
2659, 101, 103 
2660, 102, 100 
2661, 101, 98 
2662, 98, 97 
2663, 97, 95 
2664, 97, 94 
2665, 96, 92 
2666, 95, 90 
2667, 95, 90 
2668, 93, 90 
2669, 93, 91 
2670, 95, 92 
2671, 97, 93 
2672, 97, 93 
2673, 96, 92 
2674, 95, 92 
2675, 93, 92 
2676, 93, 90 
2677, 93, 90 
2678, 93, 90 
2679, 95, 89 
2680, 95, 91 
2681, 94, 92 
2682, 95, 92 
2683, 95, 92 
2684, 95, 93 
2685, 96, 89 
2686, 97, 87 
2687, 92, 86 
2688, 92, 87 
2689, 91, 82 
2690, 87, 79 
2691, 85, 80 
2692, 83, 77 
2693, 83, 77 
2694, 83, 75 
2695, 81, 75 
2696, 82, 75 
2697, 83, 77 
2698, 81, 75 
2699, 80, 74 
2700, 80, 70 
2701, 78, 64 
2702, 73, 64 
2703, 71, 63 
2704, 69, 62 
2705, 68, 61 
2706, 68, 61 
2707, 69, 60 
2708, 66, 61 
2709, 66, 59 
2710, 64, 56 
2711, 62, 55 
2712, 61, 51 
2713, 60, 52 
2714, 60, 52 
2715, 57, 50 
2716, 53, 49 
2717, 53, 47 
2718, 54, 47 
2719, 57, 50 
2720, 61, 56 
2721, 62, 61 
2722, 66, 67 
2723, 69, 73 
2724, 71, 76 
2725, 72, 75 
2726, 67, 73 
2727, 62, 72 
2728, 62, 73 
2729, 63, 76 
2730, 67, 74 
2731, 68, 71 
2732, 68, 74 
2733, 65, 74 
2734, 65, 77 
2735, 69, 84 
2736, 70, 87 
2737, 74, 85 
2738, 75, 87 
2739, 76, 86 
2740, 74, 88 
2741, 76, 92 
2742, 80, 95 
2743, 89, 101 
2744, 100, 104 
2745, 102, 102 
2746, 102, 105 
2747, 103, 104 
2748, 100, 96 
2749, 90, 96 
2750, 88, 96 
2751, 83, 96 
2752, 79, 93 
2753, 75, 88 
2754, 74, 80 
2755, 70, 75 
2756, 64, 70 
2757, 64, 63 
2758, 65, 57 
2759, 60, 56 
2760, 62, 59 
2761, 69, 64 
2762, 78, 67 
2763, 82, 69 
2764, 86, 74 
2765, 96, 86 
2766, 110, 91 
2767, 122, 102 
2768, 129, 112 
2769, 135, 119 
2770, 139, 125 
2771, 146, 127 
2772, 150, 127 
2773, 154, 122 
2774, 154, 122 
2775, 149, 123 
2776, 152, 128 
2777, 156, 130 
2778, 155, 133 
2779, 155, 134 
2780, 156, 137 
2781, 158, 140 
2782, 159, 144 
2783, 165, 144 
2784, 164, 145 
2785, 162, 145 
2786, 162, 146 
2787, 164, 148 
2788, 164, 147 
2789, 161, 148 
2790, 163, 157 
2791, 170, 160 
2792, 173, 163 
2793, 175, 165 
2794, 176, 167 
2795, 178, 172 
2796, 180, 178 
2797, 183, 179 
2798, 185, 178 
2799, 183, 181 
2800, 183, 179 
2801, 182, 175 
2802, 179, 175 
2803, 177, 176 
2804, 177, 177 
2805, 178, 175 
2806, 176, 174 
2807, 174, 179 
2808, 177, 191 
2809, 188, 201 
2810, 200, 203 
2811, 203, 203 
2812, 201, 201 
2813, 198, 199 
2814, 198, 199 
2816, 155, 155 
2817, 155, 155 
2818, 154, 154 
2819, 153, 153 
2820, 154, 152 
2821, 155, 154 
2822, 155, 153 
2823, 154, 153 
2824, 155, 154 
2825, 156, 153 
2826, 155, 154 
2827, 156, 156 
2828, 157, 158 
2829, 157, 160 
2830, 159, 164 
2831, 163, 167 
2832, 164, 168 
2833, 166, 167 
2834, 168, 166 
2835, 167, 164 
2836, 166, 161 
2837, 162, 156 
2838, 158, 152 
2839, 155, 148 
2840, 153, 144 
2841, 148, 138 
2842, 144, 132 
2843, 139, 126 
2844, 132, 118 
2845, 122, 106 
2846, 111, 100 
2847, 99, 95 
2848, 88, 95 
2849, 80, 94 
2850, 77, 97 
2851, 81, 99 
2852, 84, 100 
2853, 85, 100 
2854, 84, 99 
2855, 84, 101 
2856, 86, 100 
2857, 87, 101 
2858, 89, 100 
2859, 90, 101 
2860, 89, 100 
2861, 88, 97 
2862, 87, 97 
2863, 87, 97 
2864, 88, 99 
2865, 88, 97 
2866, 88, 99 
2867, 91, 100 
2868, 93, 101 
2869, 92, 99 
2870, 88, 97 
2871, 88, 95 
2872, 86, 95 
2873, 85, 93 
2874, 85, 92 
2875, 85, 95 
2876, 86, 95 
2877, 88, 96 
2878, 87, 98 
2879, 90, 98 
2880, 95, 98 
2881, 94, 99 
2882, 93, 98 
2883, 95, 101 
2884, 96, 105 
2885, 99, 107 
2886, 99, 106 
2887, 99, 105 
2888, 99, 106 
2889, 101, 106 
2890, 101, 104 
2891, 99, 101 
2892, 96, 102 
2893, 97, 103 
2894, 98, 101 
2895, 100, 101 
2896, 99, 103 
2897, 97, 103 
2898, 97, 107 
2899, 100, 107 
2900, 101, 109 
2901, 106, 109 
2902, 106, 110 
2903, 105, 112 
2904, 104, 115 
